model,split_strategy,experiment_id,source,target,window,MAP,MRR,P@1,R@1,P@3,R@3,P@5,R@5,P@10,R@10
bge-small,recent,comments_file_w1000_recent,comments,file,w1000,0.3258459797808012,0.3936289682539682,0.33,0.2325674603174603,0.1883333333333333,0.3406488095238095,0.139,0.3957242063492063,0.0815,0.4511805555555556
bge-small,recent,comments_module_w1000_recent,comments,module,w1000,0.7609128968253969,0.7713333333333332,0.625,0.4964166666666667,0.395,0.8406666666666667,0.2790000000000001,0.9499166666666666,0.151,1.0
bge-small,recent,title_file_all_recent,title,file,all,0.3899587766124968,0.4596011904761904,0.35,0.2682638888888889,0.205,0.3963234126984127,0.152,0.4694722222222222,0.106,0.5635912698412698
bge-small,recent,title_module_all_recent,title,module,all,0.7792675595238094,0.8037142857142857,0.675,0.5326666666666666,0.395,0.8406666666666667,0.277,0.9503333333333334,0.1505,0.999
bge-small,recent,desc_file_all_recent,desc,file,all,0.4016123511904761,0.470593253968254,0.365,0.279234126984127,0.2166666666666666,0.4220178571428571,0.16,0.4865853174603174,0.1075,0.5712003968253968
bge-small,recent,desc_module_all_recent,desc,module,all,0.8056958333333333,0.8438749999999999,0.745,0.571,0.4083333333333332,0.8664999999999999,0.277,0.9493333333333334,0.151,1.0
bge-small,recent,comments_file_all_recent,comments,file,all,0.3244603032879818,0.381765873015873,0.28,0.2158115079365079,0.18,0.3394265873015872,0.144,0.4377579365079365,0.0944999999999999,0.5176646825396826
bge-small,recent,comments_module_all_recent,comments,module,all,0.7509051587301587,0.7716309523809523,0.63,0.4955833333333333,0.3766666666666666,0.8217499999999999,0.267,0.9180833333333334,0.151,1.0
bge-small,modn,title_file_w100_modn,title,file,w100,0.1412971466364323,0.2014087301587301,0.145,0.088204365079365,0.095,0.1523988095238095,0.068,0.1733988095238095,0.0495,0.2469583333333333
bge-small,modn,title_module_w100_modn,title,module,w100,0.6513628968253968,0.6776607142857142,0.49,0.3474166666666666,0.3716666666666667,0.7833333333333333,0.257,0.8875833333333333,0.143,0.9808333333333332
bge-small,modn,desc_file_w100_modn,desc,file,w100,0.1452284060846561,0.2100436507936508,0.16,0.0970138888888889,0.0966666666666666,0.1515714285714285,0.068,0.1728492063492063,0.044,0.2257857142857142
bge-small,modn,desc_module_w100_modn,desc,module,w100,0.6861634920634921,0.7112559523809523,0.555,0.4159999999999999,0.3683333333333333,0.7895833333333334,0.263,0.923,0.143,0.9808333333333332
bge-small,modn,comments_file_w100_modn,comments,file,w100,0.1352982142857142,0.1806369047619047,0.135,0.0874722222222222,0.0816666666666666,0.1476210317460317,0.061,0.1783432539682539,0.0425,0.2288551587301587
bge-small,modn,comments_module_w100_modn,comments,module,w100,0.6865361111111112,0.6999345238095239,0.515,0.3974166666666667,0.3833333333333333,0.8201666666666665,0.267,0.92925,0.143,0.9808333333333332
bge-small,modn,title_file_w1000_modn,title,file,w1000,0.2070962301587301,0.2579484126984127,0.165,0.1082738095238095,0.1199999999999999,0.2004365079365079,0.108,0.3118809523809524,0.0715,0.3743392857142856
bge-small,modn,title_module_w1000_modn,title,module,w1000,0.7468311507936508,0.7769206349206348,0.655,0.5003333333333333,0.3866666666666666,0.8301666666666665,0.263,0.9196666666666666,0.1445,0.9925
bge-small,modn,desc_file_w1000_modn,desc,file,w1000,0.2073354662698412,0.2683472222222222,0.18,0.1116269841269841,0.1283333333333333,0.2214761904761904,0.109,0.2893373015873016,0.072,0.3596567460317461
bge-small,modn,desc_module_w1000_modn,desc,module,w1000,0.7720926587301586,0.8052678571428572,0.68,0.5236666666666666,0.4,0.8643333333333334,0.274,0.9560833333333332,0.145,0.9975
bge-small,modn,comments_file_w1000_modn,comments,file,w1000,0.203363740079365,0.2678035714285714,0.18,0.1149603174603174,0.1283333333333333,0.2243928571428571,0.109,0.2820873015873015,0.068,0.344390873015873
bge-small,modn,comments_module_w1000_modn,comments,module,w1000,0.7717613095238094,0.7984761904761905,0.67,0.5328333333333333,0.3866666666666666,0.8458333333333334,0.275,0.9575833333333332,0.145,0.9975
bge-small,modn,title_file_all_modn,title,file,all,0.2716178130511463,0.3399027777777778,0.255,0.1793055555555555,0.1533333333333333,0.284265873015873,0.1169999999999999,0.3425773809523809,0.0775,0.4253829365079364
bge-small,modn,title_module_all_modn,title,module,all,0.7625212301587301,0.785922619047619,0.65,0.5086666666666667,0.3883333333333333,0.8435833333333332,0.27,0.94475,0.1455,1.0
bge-small,modn,desc_file_all_modn,desc,file,all,0.3051704916225749,0.3676091269841269,0.25,0.1804365079365079,0.1733333333333333,0.3266468253968254,0.141,0.4191329365079365,0.094,0.5149861111111111
bge-small,modn,desc_module_all_modn,desc,module,all,0.7602871031746031,0.7919583333333332,0.665,0.5195000000000001,0.385,0.8419166666666666,0.27,0.9503333333333334,0.1455,1.0
bge-small,modn,comments_file_all_modn,comments,file,all,0.2833531084656084,0.3576646825396825,0.24,0.1650198412698412,0.1733333333333333,0.3129265873015873,0.134,0.4000376984126984,0.086,0.4923392857142857
bge-small,modn,comments_module_all_modn,comments,module,all,0.7476555555555555,0.782345238095238,0.645,0.5045,0.375,0.8241666666666667,0.266,0.9380000000000002,0.1455,1.0
bge-large,recent,title_file_w100_recent,title,file,w100,0.3173557728647014,0.3691666666666666,0.31,0.2264761904761905,0.1766666666666666,0.3164722222222222,0.1369999999999999,0.3629484126984127,0.081,0.407063492063492
bge-large,recent,title_module_w100_recent,title,module,w100,0.8131869047619047,0.8320833333333333,0.735,0.5514166666666667,0.4116666666666666,0.8529166666666665,0.292,0.9732499999999998,0.15,0.99
bge-large,recent,desc_file_w100_recent,desc,file,w100,0.3177703373015872,0.389720238095238,0.345,0.2365257936507936,0.1783333333333333,0.317204365079365,0.132,0.3677579365079365,0.0765,0.4016031746031746
bge-large,recent,desc_module_w100_recent,desc,module,w100,0.7818525793650793,0.8020833333333333,0.685,0.5097499999999999,0.4133333333333333,0.8498333333333333,0.292,0.9703333333333332,0.15,0.99
bge-large,recent,comments_file_w100_recent,comments,file,w100,0.2987614087301587,0.365281746031746,0.305,0.2122698412698412,0.175,0.3278710317460317,0.126,0.3548829365079365,0.068,0.3882162698412698
bge-large,recent,comments_module_w100_recent,comments,module,w100,0.7198724206349206,0.741095238095238,0.595,0.4449166666666667,0.3783333333333333,0.784,0.279,0.9399166666666668,0.15,0.99
bge-large,recent,title_file_w1000_recent,title,file,w1000,0.3994570326278659,0.4720853174603174,0.375,0.2761785714285714,0.2283333333333333,0.4222023809523809,0.167,0.477109126984127,0.108,0.5586805555555555
bge-large,recent,title_module_w1000_recent,title,module,w1000,0.8252573412698412,0.857845238095238,0.77,0.5922499999999999,0.4233333333333333,0.8885833333333332,0.277,0.9490833333333332,0.151,1.0
bge-large,recent,desc_file_w1000_recent,desc,file,w1000,0.4182117709120685,0.4967896825396825,0.41,0.2995813492063492,0.2266666666666666,0.4174821428571428,0.175,0.4946111111111111,0.1115,0.5832341269841269
bge-large,recent,desc_module_w1000_recent,desc,module,w1000,0.8223952380952381,0.8590555555555555,0.76,0.5872499999999999,0.415,0.8823333333333333,0.282,0.96225,0.151,1.0
bge-large,recent,comments_file_w1000_recent,comments,file,w1000,0.3499151785714286,0.4144305555555556,0.33,0.2381230158730158,0.1933333333333333,0.3635376984126984,0.147,0.4344583333333333,0.092,0.5319781746031746
bge-large,recent,comments_module_w1000_recent,comments,module,w1000,0.7891579365079364,0.800970238095238,0.665,0.5335,0.405,0.8665,0.273,0.9428333333333332,0.151,1.0
bge-large,recent,title_file_all_recent,title,file,all,0.4276935507999496,0.5087242063492063,0.42,0.3200396825396825,0.2183333333333333,0.4207380952380951,0.165,0.4932698412698413,0.113,0.5967361111111111
bge-large,recent,title_module_all_recent,title,module,all,0.7990914682539682,0.8342222222222222,0.74,0.5689166666666666,0.3933333333333333,0.8394166666666666,0.276,0.9386666666666666,0.1505,0.999
bge-large,recent,desc_file_all_recent,desc,file,all,0.4507000188964474,0.5478035714285714,0.47,0.3388174603174603,0.2333333333333333,0.4452599206349207,0.1689999999999999,0.5231130952380952,0.1125,0.6028253968253968
bge-large,recent,desc_module_all_recent,desc,module,all,0.7930420634920634,0.8343055555555555,0.715,0.5422499999999999,0.41,0.8785833333333334,0.28,0.9601666666666666,0.1505,0.999
bge-large,recent,comments_file_all_recent,comments,file,all,0.375702449452003,0.4493392857142856,0.34,0.2511091269841269,0.2033333333333333,0.3932956349206349,0.1589999999999999,0.4900297619047619,0.103,0.5779503968253968
bge-large,recent,comments_module_all_recent,comments,module,all,0.7708551587301586,0.7938095238095237,0.67,0.52975,0.38,0.8309166666666666,0.262,0.915,0.151,1.0
bge-large,modn,title_file_w100_modn,title,file,w100,0.1580848135550516,0.218797619047619,0.15,0.0949126984126984,0.1083333333333333,0.1770714285714285,0.076,0.1984880952380952,0.0504999999999999,0.2607301587301587
bge-large,modn,title_module_w100_modn,title,module,w100,0.676336111111111,0.7000535714285714,0.51,0.3686666666666667,0.39,0.8391666666666666,0.257,0.8913333333333333,0.143,0.9808333333333332
bge-large,modn,desc_file_w100_modn,desc,file,w100,0.1508683106575963,0.2061150793650793,0.145,0.0890376984126984,0.1,0.1700654761904761,0.078,0.2144682539682539,0.0464999999999999,0.2403690476190476
bge-large,modn,desc_module_w100_modn,desc,module,w100,0.7186357142857142,0.7423809523809524,0.61,0.4701666666666667,0.375,0.8025,0.263,0.9209166666666668,0.143,0.9808333333333332
bge-large,modn,comments_file_w100_modn,comments,file,w100,0.1297554453262786,0.1757003968253968,0.12,0.0742876984126984,0.0883333333333333,0.1517876984126984,0.066,0.1930376984126984,0.04,0.2112162698412698
bge-large,modn,comments_module_w100_modn,comments,module,w100,0.7184075396825398,0.7396369047619048,0.595,0.4536666666666666,0.38,0.8193333333333334,0.265,0.923,0.143,0.9808333333333332
bge-large,modn,title_file_w1000_modn,title,file,w1000,0.2326319444444444,0.2880257936507936,0.18,0.1164960317460317,0.1483333333333333,0.2699087301587301,0.1159999999999999,0.3431309523809524,0.0775,0.4102142857142857
bge-large,modn,title_module_w1000_modn,title,module,w1000,0.7757825396825396,0.7990535714285714,0.685,0.5369999999999999,0.3883333333333333,0.8331666666666666,0.262,0.9214166666666668,0.1445,0.9925
bge-large,modn,desc_file_w1000_modn,desc,file,w1000,0.2351736221340387,0.3028650793650793,0.22,0.1382936507936508,0.1483333333333333,0.2633690476190476,0.114,0.3143373015873016,0.0725,0.3765595238095238
bge-large,modn,desc_module_w1000_modn,desc,module,w1000,0.7882146825396825,0.8216369047619048,0.71,0.5536666666666666,0.3966666666666667,0.8654166666666667,0.267,0.9386666666666668,0.145,0.9975
bge-large,modn,comments_file_w1000_modn,comments,file,w1000,0.2036619378306878,0.268484126984127,0.195,0.1274603174603174,0.1216666666666666,0.2178928571428571,0.0989999999999999,0.266281746031746,0.0665,0.3473928571428571
bge-large,modn,comments_module_w1000_modn,comments,module,w1000,0.772553373015873,0.8033035714285716,0.675,0.5378333333333333,0.3916666666666667,0.8554166666666666,0.272,0.9559166666666666,0.145,0.9975
bge-large,modn,title_file_all_modn,title,file,all,0.2813269400352733,0.3586884920634921,0.265,0.1716269841269841,0.165,0.305515873015873,0.126,0.3699702380952381,0.0844999999999999,0.4550456349206349
bge-large,modn,title_module_all_modn,title,module,all,0.7620244047619047,0.7863710317460317,0.66,0.5180833333333333,0.3866666666666666,0.8394999999999999,0.262,0.9205833333333334,0.1455,1.0
bge-large,modn,desc_file_all_modn,desc,file,all,0.31635319664903,0.3970873015873015,0.285,0.1866686507936508,0.1933333333333333,0.3510039682539683,0.149,0.4334900793650794,0.0925,0.5109087301587302
bge-large,modn,desc_module_all_modn,desc,module,all,0.7688593253968254,0.8022619047619046,0.685,0.5386666666666666,0.3783333333333333,0.8281666666666666,0.266,0.9395,0.1455,1.0
bge-large,modn,comments_file_all_modn,comments,file,all,0.3022853835978836,0.3997678571428572,0.295,0.1914186507936507,0.1816666666666666,0.3446944444444444,0.1369999999999999,0.3999603174603174,0.087,0.4883452380952381
bge-large,modn,comments_module_all_modn,comments,module,all,0.7567944444444444,0.7963571428571428,0.68,0.5378333333333333,0.3666666666666666,0.8072499999999999,0.261,0.9246666666666666,0.1455,1.0
